Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:29:47,2022-11-04 03:29:48,0.859s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Firefox 106.0,,,2022-11-04 03:29:48,2022-11-04 03:29:49,0.799s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:29:49,2022-11-04 03:29:50,0.587s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Firefox 106.0,,,2022-11-04 03:29:50,2022-11-04 03:29:50,0.474s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Firefox 106.0,,,2022-11-04 03:29:50,2022-11-04 03:29:51,0.496s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Firefox 106.0,,,2022-11-04 03:29:51,2022-11-04 03:29:51,0.676s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Firefox 106.0,,,2022-11-04 03:29:51,2022-11-04 03:29:53,1.662s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Firefox 106.0,,,2022-11-04 03:29:53,2022-11-04 03:29:54,0.712s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Firefox 106.0,,,2022-11-04 03:29:54,2022-11-04 03:29:54,0.494s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Firefox 106.0,,,2022-11-04 03:29:54,2022-11-04 03:29:55,0.695s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Firefox 106.0,,,2022-11-04 03:29:55,2022-11-04 03:29:55,0.470s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Weekly""))",Firefox 106.0,,,2022-11-04 03:29:55,2022-11-04 03:29:56,0.474s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_test_custom-form-field-text-0""), ""Testing automation"")",Firefox 106.0,,,2022-11-04 03:29:56,2022-11-04 03:29:57,0.982s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Firefox 106.0,,,2022-11-04 03:29:57,2022-11-04 03:29:57,0.694s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:29:57,2022-11-04 03:30:00,3.014s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Firefox 106.0,,,2022-11-04 03:30:00,2022-11-04 03:30:01,0.487s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Firefox 106.0,,,2022-11-04 03:30:01,2022-11-04 03:30:01,0.470s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Firefox 106.0,,,2022-11-04 03:30:01,2022-11-04 03:30:02,0.689s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:30:02,2022-11-04 03:30:05,3.008s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Firefox 106.0,,,2022-11-04 03:30:05,2022-11-04 03:30:06,0.470s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Firefox 106.0,,,2022-11-04 03:30:06,2022-11-04 03:30:06,0.473s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Firefox 106.0,,,2022-11-04 03:30:06,2022-11-04 03:30:07,0.682s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:30:07,2022-11-04 03:30:10,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Firefox 106.0,,,2022-11-04 03:30:10,2022-11-04 03:30:10,0.469s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Firefox 106.0,,,2022-11-04 03:30:10,2022-11-04 03:30:11,0.475s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Firefox 106.0,,,2022-11-04 03:30:11,2022-11-04 03:30:11,0.703s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item2""))",Firefox 106.0,,,2022-11-04 03:30:11,2022-11-04 03:30:12,0.505s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Firefox 106.0,,,2022-11-04 03:30:12,2022-11-04 03:30:12,0.510s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/img""))",Firefox 106.0,,,2022-11-04 03:30:12,2022-11-04 03:30:15,2.853s,PASSED
"verifyElementText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/p_Dev Admin added a work order""), ""Dev Admin added a work order."")",Firefox 106.0,,,2022-11-04 03:30:15,2022-11-04 03:30:16,0.738s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Firefox 106.0,,,2022-11-04 03:30:16,2022-11-04 03:30:45,28.659s,PASSED
println(countAfter),Firefox 106.0,,,2022-11-04 03:30:45,2022-11-04 03:30:45,0.001s,PASSED
if (countAfter == countBefore + 1),Firefox 106.0,,,2022-11-04 03:30:45,2022-11-04 03:30:45,0.000s,PASSED
else,Firefox 106.0,,,2022-11-04 03:30:45,2022-11-04 03:30:45,0.014s,ERROR
,,,,,,,
Test Cases/GiS/Work order/Work_order_monthly,Firefox 106.0,,,2022-11-04 03:30:45,2022-11-04 03:33:20,2m - 35.762s,PASSED
"openBrowser("""")",Firefox 106.0,,,2022-11-04 03:30:45,2022-11-04 03:30:48,2.737s,PASSED
"navigateToUrl(""https://streetlogix-gis-slx4-develop.vercel.app/?config=64077fc938af4bcc9a46a81d8f4e5576&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MTAzNCwibmFtZSI6IkRldiBBZG1pbiIsImV4cCI6MTY2OTU0MDgyMCwiaWF0IjoxNjY2OTQ4ODIwfQ.w-iq7wbAlmfMe9sHyl70AOz0p1ihfpW_aCdALecM0is"")",Firefox 106.0,,,2022-11-04 03:30:48,2022-11-04 03:30:50,2.634s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Firefox 106.0,,,2022-11-04 03:30:50,2022-11-04 03:31:12,22.057s,PASSED
println(countBefore),Firefox 106.0,,,2022-11-04 03:31:12,2022-11-04 03:31:12,0.000s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Firefox 106.0,,,2022-11-04 03:31:12,2022-11-04 03:31:13,0.510s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Firefox 106.0,,,2022-11-04 03:31:13,2022-11-04 03:31:14,1.475s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Firefox 106.0,,,2022-11-04 03:31:14,2022-11-04 03:31:15,0.771s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Firefox 106.0,,,2022-11-04 03:31:15,2022-11-04 03:31:17,2.017s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Firefox 106.0,,,2022-11-04 03:31:17,2022-11-04 03:31:18,0.896s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Firefox 106.0,,,2022-11-04 03:31:18,2022-11-04 03:31:20,1.760s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:31:20,2022-11-04 03:31:20,0.765s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Firefox 106.0,,,2022-11-04 03:31:20,2022-11-04 03:31:21,0.814s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:31:21,2022-11-04 03:31:22,0.625s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Firefox 106.0,,,2022-11-04 03:31:22,2022-11-04 03:31:22,0.476s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Firefox 106.0,,,2022-11-04 03:31:22,2022-11-04 03:31:23,0.484s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Firefox 106.0,,,2022-11-04 03:31:23,2022-11-04 03:31:24,0.680s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Firefox 106.0,,,2022-11-04 03:31:24,2022-11-04 03:31:26,2.425s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Firefox 106.0,,,2022-11-04 03:31:26,2022-11-04 03:31:27,0.659s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Firefox 106.0,,,2022-11-04 03:31:27,2022-11-04 03:31:27,0.540s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Firefox 106.0,,,2022-11-04 03:31:27,2022-11-04 03:31:28,0.763s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Firefox 106.0,,,2022-11-04 03:31:28,2022-11-04 03:31:28,0.541s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Monthly""))",Firefox 106.0,,,2022-11-04 03:31:28,2022-11-04 03:31:29,0.624s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_test_custom-form-field-text-0""), ""Testing automation"")",Firefox 106.0,,,2022-11-04 03:31:29,2022-11-04 03:31:30,1.139s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Firefox 106.0,,,2022-11-04 03:31:30,2022-11-04 03:31:31,0.753s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:31:31,2022-11-04 03:31:34,3.011s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Firefox 106.0,,,2022-11-04 03:31:34,2022-11-04 03:31:34,0.482s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Firefox 106.0,,,2022-11-04 03:31:34,2022-11-04 03:31:35,0.468s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Firefox 106.0,,,2022-11-04 03:31:35,2022-11-04 03:31:36,0.697s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:31:36,2022-11-04 03:31:39,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Firefox 106.0,,,2022-11-04 03:31:39,2022-11-04 03:31:39,0.484s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Firefox 106.0,,,2022-11-04 03:31:39,2022-11-04 03:31:40,0.472s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Firefox 106.0,,,2022-11-04 03:31:40,2022-11-04 03:31:40,0.791s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:31:40,2022-11-04 03:31:43,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Firefox 106.0,,,2022-11-04 03:31:43,2022-11-04 03:31:44,0.475s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Firefox 106.0,,,2022-11-04 03:31:44,2022-11-04 03:31:44,0.474s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Firefox 106.0,,,2022-11-04 03:31:44,2022-11-04 03:31:45,0.708s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item2""))",Firefox 106.0,,,2022-11-04 03:31:45,2022-11-04 03:31:46,0.494s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Firefox 106.0,,,2022-11-04 03:31:46,2022-11-04 03:31:46,0.518s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/img""))",Firefox 106.0,,,2022-11-04 03:31:46,2022-11-04 03:31:49,3.133s,PASSED
"verifyElementText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/p_Dev Admin added a work order""), ""Dev Admin added a work order."")",Firefox 106.0,,,2022-11-04 03:31:49,2022-11-04 03:31:50,0.939s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Firefox 106.0,,,2022-11-04 03:31:50,2022-11-04 03:33:20,1m - 29.492s,PASSED
println(countAfter),Firefox 106.0,,,2022-11-04 03:33:20,2022-11-04 03:33:20,0.000s,PASSED
if (countAfter == countBefore + 1),Firefox 106.0,,,2022-11-04 03:33:20,2022-11-04 03:33:20,0.001s,PASSED
closeBrowser(),Firefox 106.0,,,2022-11-04 03:33:20,2022-11-04 03:33:20,0.797s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_daily,Firefox 106.0,,,2022-11-04 03:33:20,2022-11-04 03:34:51,1m - 30.451s,PASSED
"openBrowser("""")",Firefox 106.0,,,2022-11-04 03:33:21,2022-11-04 03:33:23,2.155s,PASSED
"navigateToUrl(""https://streetlogix-gis-slx4-develop.vercel.app/?config=64077fc938af4bcc9a46a81d8f4e5576&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MTAzNCwibmFtZSI6IkRldiBBZG1pbiIsImV4cCI6MTY2OTU0MDgyMCwiaWF0IjoxNjY2OTQ4ODIwfQ.w-iq7wbAlmfMe9sHyl70AOz0p1ihfpW_aCdALecM0is"")",Firefox 106.0,,,2022-11-04 03:33:23,2022-11-04 03:33:32,8.863s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Firefox 106.0,,,2022-11-04 03:33:32,2022-11-04 03:33:40,8.182s,PASSED
println(countBefore),Firefox 106.0,,,2022-11-04 03:33:40,2022-11-04 03:33:40,0.001s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Firefox 106.0,,,2022-11-04 03:33:40,2022-11-04 03:33:41,0.732s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Firefox 106.0,,,2022-11-04 03:33:41,2022-11-04 03:33:44,3.054s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Firefox 106.0,,,2022-11-04 03:33:44,2022-11-04 03:33:44,0.708s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Firefox 106.0,,,2022-11-04 03:33:44,2022-11-04 03:33:46,1.469s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Firefox 106.0,,,2022-11-04 03:33:46,2022-11-04 03:33:47,0.827s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Firefox 106.0,,,2022-11-04 03:33:47,2022-11-04 03:33:49,1.973s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:33:49,2022-11-04 03:33:49,0.617s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Firefox 106.0,,,2022-11-04 03:33:49,2022-11-04 03:33:50,0.666s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Firefox 106.0,,,2022-11-04 03:33:50,2022-11-04 03:33:50,0.590s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Firefox 106.0,,,2022-11-04 03:33:50,2022-11-04 03:33:51,0.460s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Firefox 106.0,,,2022-11-04 03:33:51,2022-11-04 03:33:51,0.485s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Firefox 106.0,,,2022-11-04 03:33:51,2022-11-04 03:33:52,0.661s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Firefox 106.0,,,2022-11-04 03:33:52,2022-11-04 03:33:54,1.668s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Firefox 106.0,,,2022-11-04 03:33:54,2022-11-04 03:33:54,0.712s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Firefox 106.0,,,2022-11-04 03:33:54,2022-11-04 03:33:55,0.481s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Firefox 106.0,,,2022-11-04 03:33:55,2022-11-04 03:33:56,0.787s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Firefox 106.0,,,2022-11-04 03:33:56,2022-11-04 03:33:56,0.469s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Custom""))",Firefox 106.0,,,2022-11-04 03:33:56,2022-11-04 03:33:57,0.488s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_1""))",Firefox 106.0,,,2022-11-04 03:33:57,2022-11-04 03:33:57,0.812s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_2""))",Firefox 106.0,,,2022-11-04 03:33:57,2022-11-04 03:33:58,0.509s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_test_custom-form-field-text-0""), ""Testing automation"")",Firefox 106.0,,,2022-11-04 03:33:58,2022-11-04 03:33:59,1.339s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Firefox 106.0,,,2022-11-04 03:33:59,2022-11-04 03:34:00,0.757s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:34:00,2022-11-04 03:34:03,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Equipment dropdown""))",Firefox 106.0,,,2022-11-04 03:34:03,2022-11-04 03:34:04,0.540s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Firefox 106.0,,,2022-11-04 03:34:04,2022-11-04 03:34:04,0.540s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Firefox 106.0,,,2022-11-04 03:34:04,2022-11-04 03:34:05,0.713s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:34:05,2022-11-04 03:34:08,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Material_dropdown""))",Firefox 106.0,,,2022-11-04 03:34:08,2022-11-04 03:34:08,0.456s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Firefox 106.0,,,2022-11-04 03:34:08,2022-11-04 03:34:09,0.472s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Firefox 106.0,,,2022-11-04 03:34:09,2022-11-04 03:34:10,0.776s,PASSED
delay(3),Firefox 106.0,,,2022-11-04 03:34:10,2022-11-04 03:34:13,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Labor_dropdown""))",Firefox 106.0,,,2022-11-04 03:34:13,2022-11-04 03:34:13,0.476s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Firefox 106.0,,,2022-11-04 03:34:13,2022-11-04 03:34:14,0.477s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Firefox 106.0,,,2022-11-04 03:34:14,2022-11-04 03:34:14,0.695s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item2""))",Firefox 106.0,,,2022-11-04 03:34:14,2022-11-04 03:34:15,0.495s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item3""))",Firefox 106.0,,,2022-11-04 03:34:15,2022-11-04 03:34:15,0.501s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Firefox 106.0,,,2022-11-04 03:34:15,2022-11-04 03:34:16,0.509s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/img""))",Firefox 106.0,,,2022-11-04 03:34:16,2022-11-04 03:34:18,2.668s,PASSED
